Preço;Condomínio;Tamanho;Quartos;Banheiros;Suítes;Vagas;Elevador;Mobiliado;Piscina;Novo;Distrito;Negociação;Latitude;Longitude;Região;Classe;Preço_m2
7500;1034;93;3;3;1;2;0;1;1;0;Vila Olimpia;Aluguel;-23.59323;-46.685277;Sul;Padrão;80.65
5500;871;65;2;2;1;2;1;1;1;0;Vila Olimpia;Aluguel;-23.59338;-46.687878;Sul;Padrão;84.62
8100;1061;96;2;4;2;2;1;0;1;0;Vila Olimpia;Aluguel;-23.59323;-46.685277;Sul;Padrão;84.38
3900;717;47;1;2;1;1;1;0;1;0;Vila Olimpia;Aluguel;-23.599033;-46.68352;Sul;Popular;82.98
5500;1200;65;1;2;1;1;0;1;1;0;Vila Olimpia;Aluguel;-23.593959;-46.689581;Sul;Padrão;84.62
7500;1275;112;2;3;2;2;0;0;0;0;Vila Olimpia;Aluguel;-23.594329;-46.688316;Sul;Padrão;66.96
7700;1300;111;3;4;2;2;1;0;1;0;Vila Olimpia;Aluguel;-23.594329;-46.688316;Sul;Padrão;69.37
2900;800;70;2;2;1;1;0;0;0;0;Vila Olimpia;Aluguel;-23.592542;-46.684703;Sul;Popular;41.43
8400;1200;84;1;2;1;1;1;1;1;0;Vila Olimpia;Aluguel;-23.594606;-46.689699;Sul;Padrão;100.0
5800;1105;66;1;2;1;1;1;1;1;0;Vila Olimpia;Aluguel;-23.594816;-46.689243;Sul;Padrão;87.88
5500;800;65;1;2;1;2;0;1;1;0;Vila Olimpia;Aluguel;-23.59338;-46.687878;Sul;Padrão;84.62
2000;646;40;1;2;1;1;0;0;0;0;Vila Olimpia;Aluguel;-23.60216;-46.674803;Sul;Popular;50.0
4700;750;65;2;2;1;1;1;0;1;0;Vila Olimpia;Aluguel;-23.59338;-46.687878;Sul;Popular;72.31
10000;1475;127;3;4;3;3;1;0;1;0;Vila Olimpia;Aluguel;-23.604784;-46.676523;Sul;Padrão;78.74
8100;1061;93;2;3;2;2;1;1;1;0;Vila Olimpia;Aluguel;-23.593596;-46.687682;Sul;Padrão;87.1
3900;750;50;1;2;1;1;1;1;1;0;Vila Olimpia;Aluguel;-23.597916;-46.6814;Sul;Popular;78.0
6000;0;81;2;3;2;2;0;1;1;0;Vila Olimpia;Aluguel;-23.599033;-46.68352;Sul;Padrão;74.07
2800;515;30;1;2;1;1;1;1;1;0;Vila Olimpia;Aluguel;-23.592331;-46.685089;Sul;Popular;93.33
7500;1300;112;3;4;1;2;0;0;1;0;Vila Olimpia;Aluguel;-23.594329;-46.688316;Sul;Padrão;66.96
7500;1286;111;2;3;2;2;1;0;0;0;Vila Olimpia;Aluguel;-23.593507;-46.684846;Sul;Padrão;67.57
11066;1036;127;3;4;3;3;1;1;1;0;Vila Olimpia;Aluguel;-23.593145;-46.685558;Sul;Padrão;87.13
3500;780;120;3;2;1;2;0;0;0;0;Mooca;Aluguel;-23.5582057;-46.595508;Leste;Popular;29.17
3500;1100;110;3;2;1;3;0;0;1;0;Mooca;Aluguel;-23.5694342;-46.5907483;Leste;Popular;31.82
3500;329;64;2;2;1;1;0;1;1;0;Mooca;Aluguel;-23.5555816;-46.6198523;Leste;Popular;54.69
1800;460;62;2;2;1;1;0;1;1;0;Mooca;Aluguel;-23.5571289063;-46.6024284363;Leste;Popular;29.03
1700;746;90;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5670478;-46.5915515;Leste;Popular;18.89
3000;937;84;3;1;0;1;0;0;1;0;Mooca;Aluguel;0.0;0.0;Leste;Popular;35.71
2000;1500;163;3;2;1;2;1;0;0;0;Mooca;Aluguel;-23.564786911;-46.5971031189;Leste;Popular;12.27
2500;740;64;2;2;1;1;0;0;0;0;Mooca;Aluguel;-23.5652725;-46.5834353;Leste;Popular;39.06
1500;200;45;2;1;0;0;0;0;0;0;Mooca;Aluguel;-23.5561151;-46.6201329;Leste;Popular;33.33
2500;0;65;3;2;1;1;0;0;1;0;Mooca;Aluguel;-23.5512519;-46.6037911;Leste;Popular;38.46
1500;200;82;2;2;1;0;0;0;0;0;Mooca;Aluguel;-23.5583762;-46.5907903;Leste;Popular;18.29
3500;800;120;3;2;1;2;0;0;1;0;Mooca;Aluguel;-23.5582057;-46.595508;Leste;Popular;29.17
1500;435;50;1;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5570964;-46.59998;Leste;Popular;30.0
5000;3100;220;3;3;2;4;0;0;1;0;Mooca;Aluguel;-23.5711125;-46.590027;Leste;Popular;22.73
4700;1350;178;4;4;3;3;1;0;1;0;Mooca;Aluguel;-23.552734;-46.5949995;Leste;Popular;26.4
1850;736;69;3;1;0;1;0;1;1;0;Mooca;Aluguel;-23.5592443;-46.5967818;Leste;Popular;26.81
2400;930;52;1;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5578196;-46.6068783;Leste;Popular;46.15
3300;700;105;3;2;1;2;0;1;1;0;Mooca;Aluguel;-23.556137;-46.6044715;Leste;Popular;31.43
2100;500;64;3;1;0;1;0;1;0;0;Mooca;Aluguel;-23.5533421;-46.6015274;Leste;Popular;32.81
2000;697;86;3;2;1;2;1;0;0;0;Mooca;Aluguel;-23.5568768;-46.5957;Leste;Popular;23.26
1300;930;50;1;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5578196;-46.6068783;Leste;Popular;26.0
2880;1200;150;3;2;1;2;0;0;0;0;Mooca;Aluguel;-23.5746901;-46.5871576;Leste;Popular;19.2
2100;1500;160;4;2;1;2;0;0;1;0;Mooca;Aluguel;-23.565446;-46.5903732;Leste;Popular;13.12
1400;550;80;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5721825;-46.58735;Leste;Popular;17.5
2000;841;70;2;1;0;1;0;1;0;0;Mooca;Aluguel;-23.565793;-46.5946249;Leste;Popular;28.57
1715;483;90;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5540497;-46.613404;Leste;Popular;19.06
1500;305;58;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5569908;-46.5857473;Leste;Popular;25.86
1350;776;65;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5728282;-46.5792294;Leste;Popular;20.77
1500;0;60;1;1;0;1;0;0;0;0;Mooca;Aluguel;-23.571847;-46.5862469;Leste;Popular;25.0
1000;535;45;1;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5798147;-46.5918896;Leste;Popular;22.22
2500;480;100;2;2;0;1;1;0;0;0;Mooca;Aluguel;-23.5680366;-46.5932049;Leste;Popular;25.0
3000;1600;208;4;4;3;3;0;0;1;0;Mooca;Aluguel;-23.5624728;-46.6021541;Leste;Popular;14.42
2200;593;71;2;2;1;1;0;0;0;0;Mooca;Aluguel;-23.5612921;-46.6030163;Leste;Popular;30.99
3000;1600;250;4;1;3;3;0;1;1;0;Mooca;Aluguel;-23.5624728;-46.6021541;Leste;Popular;12.0
2000;504;90;3;2;1;0;0;0;1;0;Mooca;Aluguel;-23.559469;-46.5870958;Leste;Popular;22.22
1750;570;60;3;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5528651;-46.6007704;Leste;Popular;29.17
2500;1900;115;3;2;1;2;0;0;0;0;Mooca;Aluguel;-23.5658695;-46.5962659;Leste;Popular;21.74
1600;569;49;2;1;0;1;0;0;1;0;Mooca;Aluguel;-23.5480744;-46.6093832;Leste;Popular;32.65
1500;1300;60;2;2;1;2;0;0;1;0;Mooca;Aluguel;-23.5744071;-46.5924877;Leste;Popular;25.0
2100;680;65;2;3;2;1;0;0;0;0;Mooca;Aluguel;-23.5618259;-46.5801923;Leste;Popular;32.31
2600;0;90;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5653635;-46.5953207;Leste;Popular;28.89
2100;450;63;2;2;1;1;1;1;0;0;Mooca;Aluguel;-23.55654;-46.60437;Leste;Popular;33.33
1650;1500;145;3;2;1;2;0;0;1;0;Mooca;Aluguel;-23.5619758;-46.5803741;Leste;Popular;11.38
1604;596;68;2;1;0;1;0;0;1;0;Mooca;Aluguel;-23.5572358;-46.5905332;Leste;Popular;23.59
3000;650;79;2;2;1;2;0;0;0;0;Mooca;Aluguel;-23.5608466;-46.5855257;Leste;Popular;37.97
1414;586;80;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5524711;-46.6075665;Leste;Popular;17.68
1750;750;56;2;2;1;1;0;1;1;0;Mooca;Aluguel;-23.5606279;-46.5791399;Leste;Popular;31.25
2300;10;50;2;1;0;1;0;0;1;0;Mooca;Aluguel;0.0;0.0;Leste;Popular;46.0
1950;0;110;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.571847;-46.5862469;Leste;Popular;17.73
1600;768;51;2;2;1;2;0;0;0;0;Mooca;Aluguel;-23.5613221;-46.5829474;Leste;Popular;31.37
2000;504;90;3;2;1;0;0;0;1;0;Mooca;Aluguel;-23.559469;-46.5870958;Leste;Popular;22.22
2400;1200;156;4;4;2;1;1;0;1;0;Mooca;Aluguel;-23.5728216;-46.5877427;Leste;Popular;15.38
2100;540;65;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5606711;-46.5963794;Leste;Popular;32.31
2500;732;76;2;2;1;2;0;0;1;0;Mooca;Aluguel;-23.5656571;-46.5775852;Leste;Popular;32.89
1500;180;65;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5002428;-46.6276118;Leste;Popular;23.08
2300;700;53;2;2;1;1;0;1;1;0;Mooca;Aluguel;-23.5630102;-46.5940745;Leste;Popular;43.4
1400;500;75;2;1;0;0;1;0;0;0;Mooca;Aluguel;-23.555161;-46.6048876;Leste;Popular;18.67
1670;1600;150;3;2;1;1;0;0;0;0;Mooca;Aluguel;-23.5676403046;-46.5904006958;Leste;Popular;11.13
1800;545;68;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5626756;-46.6022731;Leste;Popular;26.47
2000;450;48;2;1;0;1;0;0;1;0;Mooca;Aluguel;-23.5486261;-46.5952324;Leste;Popular;41.67
3200;1600;170;3;4;3;3;0;0;0;0;Mooca;Aluguel;-23.576371;-46.59156;Leste;Popular;18.82
2000;850;80;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.565793;-46.5946249;Leste;Popular;25.0
1400;477;58;2;1;0;1;0;0;0;0;Mooca;Aluguel;-23.5540741;-46.5898015;Leste;Popular;24.14
1700;1600;154;3;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5728216;-46.5877427;Leste;Popular;11.04
1500;580;53;2;1;0;2;0;0;0;0;Mooca;Aluguel;-23.561989;-46.6026546;Leste;Popular;28.3
3000;700;84;3;2;1;2;0;0;1;0;Mooca;Aluguel;-23.556137;-46.6044715;Leste;Popular;35.71
1300;150;47;1;1;0;0;0;0;0;0;Mooca;Aluguel;-23.5548292;-46.6028438;Leste;Popular;27.66
2850;670;80;3;3;2;2;1;0;0;0;Mooca;Aluguel;-23.5692705;-46.5951054;Leste;Popular;35.62
1400;400;80;2;1;0;0;0;0;0;0;Mooca;Aluguel;0.0;0.0;Leste;Popular;17.5
6200;1336;178;3;4;3;3;0;0;1;0;Mooca;Aluguel;-23.552734;-46.5949995;Leste;Padrão;34.83
1350;652;81;2;1;0;1;1;0;0;0;Mooca;Aluguel;-23.5603149;-46.5940727;Leste;Popular;16.67
1600;800;69;3;2;1;1;0;0;1;0;Mooca;Aluguel;-23.5548576;-46.5941103;Leste;Popular;23.19
1200;0;55;2;1;0;0;0;0;0;0;Mooca;Aluguel;-23.5564988;-46.6175998;Leste;Popular;21.82
1600;1000;50;1;1;0;1;1;1;1;0;Mooca;Aluguel;-23.5578196;-46.6068783;Leste;Popular;32.0
3300;880;114;3;3;2;2;0;0;0;0;Mooca;Aluguel;-23.5687478;-46.5810989;Leste;Popular;28.95
4500;250;140;3;2;1;3;0;1;1;0;Mooca;Aluguel;-23.5614661;-46.5907367;Leste;Popular;32.14
2000;580;70;3;3;2;2;0;0;1;0;Mooca;Aluguel;-23.5592443;-46.5967818;Leste;Popular;28.57
3300;0;40;1;2;1;1;0;1;1;0;Brooklin;Aluguel;-23.6168264;-46.6819962;Sul;Popular;82.5
15000;2500;220;3;4;3;3;0;1;1;0;Brooklin;Aluguel;-23.6113485;-46.6886465;Sul;Padrão;68.18
4800;1350;98;2;2;1;2;0;0;1;0;Brooklin;Aluguel;-23.6122734;-46.6874768;Sul;Popular;48.98
4695;545;43;1;2;1;1;0;0;1;0;Brooklin;Aluguel;0.0;0.0;Sul;Popular;109.19
3545;545;43;1;1;0;1;0;1;0;0;Brooklin;Aluguel;0.0;0.0;Sul;Popular;82.44
4200;1400;115;3;2;1;2;1;0;1;0;Brooklin;Aluguel;-23.6118014;-46.6841587;Sul;Popular;36.52
2700;800;50;1;1;0;1;0;1;0;0;Brooklin;Aluguel;-23.6203895;-46.6974986;Sul;Popular;54.0
2850;900;115;3;3;2;1;0;0;0;0;Brooklin;Aluguel;-23.6147909;-46.682379;Sul;Popular;24.78
3200;572;51;1;1;0;1;1;1;1;0;Brooklin;Aluguel;0.0;0.0;Sul;Popular;62.75
3500;400;41;1;2;1;1;0;1;1;0;Brooklin;Aluguel;0.0;0.0;Sul;Popular;85.37
3200;500;33;1;2;1;1;0;1;1;0;Brooklin;Aluguel;-23.6120443;-46.677704;Sul;Popular;96.97
6850;1490;98;2;2;1;2;0;1;1;0;Brooklin;Aluguel;-23.5001201;-46.6276055;Sul;Padrão;69.9
7500;1000;98;2;2;1;2;0;1;1;0;Brooklin;Aluguel;-23.6085023;-46.6921159;Sul;Padrão;76.53
5400;1350;120;3;2;1;2;0;0;1;0;Brooklin;Aluguel;-23.6118763;-46.6828789;Sul;Padrão;45.0
8000;1228;147;3;4;3;3;0;1;1;0;Brooklin;Aluguel;-23.6210099;-46.6956445;Sul;Padrão;54.42
5500;812;70;2;2;1;2;1;1;1;0;Brooklin;Aluguel;-23.6105851;-46.6950413;Sul;Padrão;78.57
2200;0;60;2;2;1;1;0;0;1;0;Brooklin;Aluguel;-23.6163896;-46.6811378;Sul;Popular;36.67
3400;600;51;1;1;0;1;0;0;1;0;Brooklin;Aluguel;-23.6040517;-46.6948844;Sul;Popular;66.67
10700;1300;178;3;4;3;3;0;0;1;0;Brooklin;Aluguel;-26.9225117;-49.0607072;Sul;Padrão;60.11
9193;588;80;2;3;2;2;0;1;1;0;Brooklin;Aluguel;-23.6153109;-46.6849162;Sul;Padrão;114.91
12000;3000;370;4;5;4;4;0;0;1;0;Brooklin;Aluguel;-23.6158243;-46.6766898;Sul;Padrão;32.43
6800;710;75;2;2;1;1;1;0;1;0;Brooklin;Aluguel;-23.6265213;-46.6933507;Sul;Padrão;90.67
2400;610;68;2;1;0;1;0;0;0;0;Brooklin;Aluguel;-23.6232084;-46.6833706;Sul;Popular;35.29
10000;2000;136;4;4;3;3;1;0;0;0;Brooklin;Aluguel;-23.6075553;-46.6916043;Sul;Padrão;73.53
5800;820;90;2;3;2;2;1;0;1;0;Brooklin;Aluguel;-23.6116403;-46.6926875;Sul;Padrão;64.44
4000;750;67;2;2;1;1;1;1;1;0;Brooklin;Aluguel;-23.6137936;-46.6908307;Sul;Popular;59.7
6000;985;105;2;3;2;2;0;0;1;0;Brooklin;Aluguel;-23.6208425;-46.6845247;Sul;Padrão;57.14
2600;600;33;1;2;1;1;0;1;1;0;Brooklin;Aluguel;-23.6186739;-46.6853961;Sul;Popular;78.79
8500;2500;170;3;4;3;3;1;0;1;0;Brooklin;Aluguel;-23.6123367;-46.6856745;Sul;Padrão;50.0
4200;750;70;2;2;1;1;0;0;1;0;Brooklin;Aluguel;-23.6265213;-46.6933507;Sul;Popular;60.0
3000;500;38;1;1;0;1;0;0;1;0;Brooklin;Aluguel;-23.6168264;-46.6819962;Sul;Popular;78.95
4200;750;70;2;2;1;1;0;1;0;0;Brooklin;Aluguel;-23.6265213;-46.6933507;Sul;Popular;60.0
10000;2415;230;4;2;1;2;0;0;0;0;Brooklin;Aluguel;-23.6122873;-46.6814816;Sul;Padrão;43.48
13000;1980;258;4;4;3;4;0;0;1;0;Brooklin;Aluguel;-23.6194808;-46.6840282;Sul;Padrão;50.39
5500;1050;95;3;2;1;2;0;1;1;0;Brooklin;Aluguel;-23.620537;-46.6948797;Sul;Padrão;57.89
12500;2450;210;2;3;2;4;0;1;1;0;Brooklin;Aluguel;-23.6208516;-46.6960876;Sul;Padrão;59.52
4400;700;58;1;2;1;1;1;1;1;0;Brooklin;Aluguel;-23.6120443;-46.677704;Sul;Popular;75.86
17500;2159;175;2;3;2;2;0;1;0;0;Brooklin;Aluguel;-23.6068912;-46.6959343;Sul;Padrão;100.0
2820;2400;156;4;4;3;3;0;0;1;0;Brooklin;Aluguel;-23.6198225;-46.6789399;Sul;Popular;18.08
5400;1380;135;4;4;3;3;0;0;1;0;Brooklin;Aluguel;-23.6119564;-46.6789702;Sul;Padrão;40.0
2600;600;33;1;2;1;1;0;1;1;0;Brooklin;Aluguel;-23.6190361;-46.6854279;Sul;Popular;78.79
11500;2128;168;4;3;2;3;0;0;0;0;Brooklin;Aluguel;-23.6208516;-46.6960876;Sul;Padrão;68.45
9990;1600;162;3;3;2;2;0;0;1;0;Brooklin;Aluguel;-26.9225117;-49.0607072;Sul;Padrão;61.67
4000;950;68;1;2;1;1;0;0;1;0;Brooklin;Aluguel;-23.6203895;-46.6974986;Sul;Popular;58.82
4000;890;40;1;2;1;1;0;0;0;0;Brooklin;Aluguel;0.0;0.0;Sul;Popular;100.0
2000;420;40;1;2;1;1;1;1;0;0;Bela Vista;Aluguel;-23.560788;-46.657585;Centro;Popular;50.0
3500;500;50;1;2;1;1;0;1;0;0;Bela Vista;Aluguel;-23.562193;-46.650324;Centro;Popular;70.0
1500;610;64;2;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.555595;-46.639592;Centro;Popular;23.44
1900;450;68;1;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.556734;-46.650016;Centro;Popular;27.94
2499;540;40;1;2;1;1;1;0;1;0;Bela Vista;Aluguel;-23.553568;-46.6509;Centro;Popular;62.48
5000;1300;50;2;2;1;1;1;1;1;0;Bela Vista;Aluguel;-23.553914;-46.649941;Centro;Popular;100.0
1400;490;55;2;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.554007;-46.64855;Centro;Popular;25.45
4000;700;75;3;2;1;1;1;0;1;0;Bela Vista;Aluguel;-23.55485;-46.654051;Centro;Popular;53.33
2500;900;84;1;2;1;1;0;0;1;0;Bela Vista;Aluguel;-23.562477;-46.649393;Centro;Popular;29.76
4500;1080;160;3;2;1;1;1;1;0;0;Bela Vista;Aluguel;-23.564905;-46.648114;Centro;Popular;28.12
14000;0;292;3;2;1;2;1;0;0;0;Bela Vista;Aluguel;-23.56718;-46.647627;Centro;Padrão;47.95
3000;700;120;2;2;1;2;1;0;0;0;Bela Vista;Aluguel;-23.550301;-46.646151;Centro;Popular;25.0
4300;1970;220;4;3;2;2;1;1;0;0;Bela Vista;Aluguel;-23.562589;-46.648147;Centro;Popular;19.55
3500;1850;172;3;2;1;2;0;0;0;0;Bela Vista;Aluguel;-23.564154;-46.642483;Centro;Popular;20.35
2100;400;39;1;2;1;1;0;0;1;0;Bela Vista;Aluguel;-23.554942;-46.638965;Centro;Popular;53.85
7500;1500;200;3;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.560074;-46.657581;Centro;Padrão;37.5
3700;0;117;3;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.558917;-46.650671;Centro;Popular;31.62
5500;1332;169;3;3;1;1;1;0;0;0;Bela Vista;Aluguel;-23.562699;-46.652831;Centro;Padrão;32.54
1500;255;30;1;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.552068;-46.647624;Centro;Popular;50.0
4000;1511;118;3;2;1;3;1;0;0;0;Bela Vista;Aluguel;-23.562526;-46.647866;Centro;Popular;33.9
3200;980;98;3;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.56767;-46.646236;Centro;Popular;32.65
2800;857;156;3;2;1;1;1;0;0;0;Bela Vista;Aluguel;-23.552152;-46.640441;Centro;Popular;17.95
2005;2200;90;2;3;2;1;0;1;1;0;Bela Vista;Aluguel;-23.567556;-46.645463;Centro;Popular;22.28
3900;1200;84;2;2;1;2;0;0;0;0;Bela Vista;Aluguel;-23.555098;-46.651937;Centro;Popular;46.43
1400;327;50;1;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.526682;-46.640855;Centro;Popular;28.0
1600;570;70;3;2;1;1;1;0;1;0;Bom Retiro;Aluguel;-23.521686;-46.641967;Centro;Popular;22.86
2100;550;61;3;2;1;1;1;0;1;0;Bom Retiro;Aluguel;-23.521686;-46.641967;Centro;Popular;34.43
1500;383;75;2;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.533532;-46.637218;Centro;Popular;20.0
1000;295;30;1;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.526073;-46.641344;Centro;Popular;33.33
3300;0;130;3;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.528376;-46.634561;Centro;Popular;25.38
2500;770;140;3;3;1;1;0;0;0;0;Bom Retiro;Aluguel;-23.528417;-46.632583;Centro;Popular;17.86
1900;300;68;2;2;1;1;1;1;0;0;Bom Retiro;Aluguel;-23.526096;-46.631445;Centro;Popular;27.94
2200;597;58;1;2;1;2;0;0;0;0;Bom Retiro;Aluguel;-23.524677;-46.647365;Centro;Popular;37.93
2600;989;203;3;2;1;2;0;0;0;0;Bom Retiro;Aluguel;-23.524677;-46.647365;Centro;Popular;12.81
2500;1837;200;3;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.528517;-46.632134;Centro;Popular;12.5
1600;440;55;1;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.526682;-46.640855;Centro;Popular;29.09
1700;500;85;2;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.527934;-46.636701;Centro;Popular;20.0
1300;405;55;1;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.526682;-46.640855;Centro;Popular;23.64
2000;840;110;3;2;1;1;1;0;0;0;Bom Retiro;Aluguel;-23.528376;-46.634561;Centro;Popular;18.18
3500;900;127;3;2;1;2;1;1;1;0;Bom Retiro;Aluguel;-23.520708;-46.648458;Centro;Popular;27.56
2400;690;69;3;2;1;2;0;0;0;0;Bom Retiro;Aluguel;-23.526682;-46.637136;Centro;Popular;34.78
2000;693;156;3;2;1;1;0;0;0;0;Bom Retiro;Aluguel;-23.528896;-46.633799;Centro;Popular;12.82
2250;495;47;2;2;1;1;1;1;1;0;Bom Retiro;Aluguel;-23.527234;-46.632163;Centro;Popular;47.87
2400;730;150;3;2;1;1;0;0;0;0;Bom Retiro;Aluguel;-23.531953;-46.636737;Centro;Popular;16.0
1400;50;70;3;2;1;1;0;0;0;0;Bom Retiro;Aluguel;-23.524956;-46.649224;Centro;Popular;20.0
1500;709;73;2;2;1;2;0;0;0;0;Bom Retiro;Aluguel;-23.524547;-46.639959;Centro;Popular;20.55
2400;690;60;3;3;1;2;0;0;1;0;Bom Retiro;Aluguel;-23.526682;-46.637136;Centro;Popular;40.0
1200;371;50;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.549621;-46.62182;Leste;Popular;24.0
1500;370;50;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.549123;-46.619121;Leste;Popular;30.0
1300;460;50;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.548541;-46.623619;Leste;Popular;26.0
2900;655;68;3;2;1;1;1;0;1;0;Brás;Aluguel;-23.546827;-46.619446;Leste;Popular;42.65
1400;442;38;1;2;1;1;1;0;0;0;Brás;Aluguel;-23.546827;-46.619446;Leste;Popular;36.84
1600;370;54;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.538794;-46.605664;Leste;Popular;29.63
1300;420;50;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.548979;-46.618222;Leste;Popular;26.0
1800;320;62;2;2;1;1;1;1;0;0;Brás;Aluguel;-23.532693;-46.615229;Leste;Popular;29.03
900;388;67;1;2;1;1;1;0;0;0;Brás;Aluguel;-23.530025;-46.600427;Leste;Popular;13.43
990;493;90;2;2;1;1;0;0;0;0;Brás;Aluguel;-23.530025;-46.600427;Leste;Popular;11.0
1300;250;32;1;2;1;1;0;0;1;0;Brás;Aluguel;-23.545395;-46.616792;Leste;Popular;40.62
1700;430;42;2;2;1;1;1;0;1;0;Brás;Aluguel;-23.537214;-46.604819;Leste;Popular;40.48
1400;700;72;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.546046;-46.608566;Leste;Popular;19.44
950;565;96;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.530025;-46.600427;Leste;Popular;9.9
1400;273;32;1;2;1;1;1;0;1;0;Brás;Aluguel;-23.545395;-46.616792;Leste;Popular;43.75
1700;415;64;3;2;1;1;1;1;0;0;Brás;Aluguel;-23.536768;-46.593884;Leste;Popular;26.56
1800;420;63;3;2;1;1;1;0;0;0;Brás;Aluguel;-23.538794;-46.605664;Leste;Popular;28.57
1400;341;44;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.546046;-46.608566;Leste;Popular;31.82
1500;403;80;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.544958;-46.62056;Leste;Popular;18.75
1200;240;30;1;2;1;1;1;0;0;0;Brás;Aluguel;-23.546959;-46.623657;Leste;Popular;40.0
1500;430;42;2;2;1;1;0;0;0;0;Brás;Aluguel;-23.537216;-46.605312;Leste;Popular;35.71
1300;350;50;1;2;1;1;1;0;0;0;Brás;Aluguel;-23.547097;-46.624788;Leste;Popular;26.0
1700;326;50;2;2;1;1;1;0;1;0;Brás;Aluguel;-23.593224;-46.580003;Leste;Popular;34.0
1500;320;43;2;2;1;1;0;0;0;0;Brás;Aluguel;-23.547392;-46.607256;Leste;Popular;34.88
1900;641;70;3;2;1;1;0;0;0;0;Brás;Aluguel;-23.536468;-46.610802;Leste;Popular;27.14
1500;413;75;2;2;1;1;0;0;0;0;Brás;Aluguel;-23.532982;-46.609116;Leste;Popular;20.0
1300;460;50;2;2;1;1;0;0;0;0;Brás;Aluguel;-23.549626;-46.620027;Leste;Popular;26.0
1230;70;60;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.551555;-46.621304;Leste;Popular;20.5
2500;0;80;2;2;1;1;1;0;0;0;Brás;Aluguel;-23.539452;-46.614453;Leste;Popular;31.25
3300;675;42;1;2;1;1;1;0;1;0;Consolação;Aluguel;-23.551221;-46.655179;Centro;Popular;78.57
2913;688;35;1;2;1;1;1;0;1;0;Consolação;Aluguel;-23.551075;-46.649536;Centro;Popular;83.23
3998;783;60;2;2;1;1;1;0;1;0;Consolação;Aluguel;-23.557615;-46.656012;Centro;Popular;66.63
3000;600;35;1;2;1;1;0;0;0;0;Consolação;Aluguel;-23.553068;-46.654288;Centro;Popular;85.71
3500;0;41;1;2;1;1;0;0;0;0;Consolação;Aluguel;-23.553068;-46.654288;Centro;Popular;85.37
3100;590;35;1;2;1;1;1;1;1;0;Consolação;Aluguel;-23.553093;-46.654351;Centro;Popular;88.57
2700;396;38;1;2;1;1;1;0;1;0;Consolação;Aluguel;-23.552396;-46.652277;Centro;Popular;71.05
1900;620;53;1;2;1;1;0;0;0;0;Consolação;Aluguel;-23.549503;-46.648278;Centro;Popular;35.85
10500;1750;225;3;3;1;2;1;0;1;0;Consolação;Aluguel;-23.561621;-46.667625;Centro;Padrão;46.67
1300;693;39;1;2;1;1;0;1;0;0;Consolação;Aluguel;-23.552568;-46.655659;Centro;Popular;33.33
2100;270;35;1;2;1;1;1;0;0;0;Consolação;Aluguel;-23.548898;-46.645445;Centro;Popular;60.0
3200;500;35;1;2;1;1;1;1;1;0;Consolação;Aluguel;-23.553068;-46.654288;Centro;Popular;91.43
